Zeit;Verbrauch
2023-05-06 00:00:00;0,0
2023-05-06 01:00:00;0,0
2023-05-06 02:00:00;0,0
2023-05-06 03:00:00;0,0
2023-05-06 04:00:00;0
2023-05-06 05:00:00;0,178
2023-05-06 06:00:00;0,1
2023-05-06 07:00:00;0,064
2023-05-06 08:00:00;0,253
2023-05-06 09:00:00;2,241
2023-05-06 10:00:00;0
2023-05-06 11:00:00;0,002
2023-05-06 12:00:00;0
2023-05-06 13:00:00;1,57
2023-05-06 14:00:00;0
2023-05-06 15:00:00;0
2023-05-06 16:00:00;0
2023-05-06 17:00:00;0
2023-05-06 18:00:00;0
2023-05-06 19:00:00;17,989
2023-05-06 20:00:00;0,0
2023-05-06 21:00:00;0,0
2023-05-06 22:00:00;0,0
2023-05-06 23:00:00;0,0
