Zeit;Verbrauch
2020-01-12 00:00:00;0,0
2020-01-12 01:00:00;0,0
2020-01-12 02:00:00;0,0
2020-01-12 03:00:00;0,0
2020-01-12 04:00:00;0,0
2020-01-12 05:00:00;0,0
2020-01-12 06:00:00;0,0
2020-01-12 07:00:00;0,0
2020-01-12 08:00:00;0,0
2020-01-12 09:00:00;0,646
2020-01-12 10:00:00;0,716
2020-01-12 11:00:00;0,692
2020-01-12 12:00:00;0,592
2020-01-12 13:00:00;0,526
2020-01-12 14:00:00;0,545
2020-01-12 15:00:00;0,611
2020-01-12 16:00:00;0,617
2020-01-12 17:00:00;0,557
2020-01-12 18:00:00;0,408
2020-01-12 19:00:00;0,0
2020-01-12 20:00:00;0,0
2020-01-12 21:00:00;0,0
2020-01-12 22:00:00;0,0
2020-01-12 23:00:00;0,0
