Zeit;Verbrauch
2016-10-19 00:00:00;0,0
2016-10-19 01:00:00;0,0
2016-10-19 02:00:00;0,0
2016-10-19 03:00:00;0,0
2016-10-19 04:00:00;0,0
2016-10-19 05:00:00;0,0
2016-10-19 06:00:00;0,0
2016-10-19 07:00:00;0,0
2016-10-19 08:00:00;0,0
2016-10-19 09:00:00;0,561
2016-10-19 10:00:00;0,622
2016-10-19 11:00:00;0,601
2016-10-19 12:00:00;0,514
2016-10-19 13:00:00;0,457
2016-10-19 14:00:00;0,473
2016-10-19 15:00:00;0,53
2016-10-19 16:00:00;0,536
2016-10-19 17:00:00;0,483
2016-10-19 18:00:00;0,354
2016-10-19 19:00:00;0,0
2016-10-19 20:00:00;0,0
2016-10-19 21:00:00;0,0
2016-10-19 22:00:00;0,0
2016-10-19 23:00:00;0,0
