Zeit;Verbrauch
2016-10-23 00:00:00;0,0
2016-10-23 01:00:00;0,0
2016-10-23 02:00:00;0,0
2016-10-23 03:00:00;0,0
2016-10-23 04:00:00;0,0
2016-10-23 05:00:00;0,0
2016-10-23 06:00:00;0,0
2016-10-23 07:00:00;0,0
2016-10-23 08:00:00;0,0
2016-10-23 09:00:00;0,427
2016-10-23 10:00:00;0,474
2016-10-23 11:00:00;0,458
2016-10-23 12:00:00;0,392
2016-10-23 13:00:00;0,348
2016-10-23 14:00:00;0,361
2016-10-23 15:00:00;0,404
2016-10-23 16:00:00;0,408
2016-10-23 17:00:00;0,368
2016-10-23 18:00:00;0,27
2016-10-23 19:00:00;0,0
2016-10-23 20:00:00;0,0
2016-10-23 21:00:00;0,0
2016-10-23 22:00:00;0,0
2016-10-23 23:00:00;0,0
