Zeit;Verbrauch
2018-11-04 00:00:00;0,0
2018-11-04 01:00:00;0,0
2018-11-04 02:00:00;0,0
2018-11-04 03:00:00;0,0
2018-11-04 04:00:00;0,0
2018-11-04 05:00:00;0,0
2018-11-04 06:00:00;0,0
2018-11-04 07:00:00;0,0
2018-11-04 08:00:00;0,0
2018-11-04 09:00:00;0,387
2018-11-04 10:00:00;0,429
2018-11-04 11:00:00;0,415
2018-11-04 12:00:00;0,355
2018-11-04 13:00:00;0,315
2018-11-04 14:00:00;0,327
2018-11-04 15:00:00;0,366
2018-11-04 16:00:00;0,37
2018-11-04 17:00:00;0,333
2018-11-04 18:00:00;0,245
2018-11-04 19:00:00;0,0
2018-11-04 20:00:00;0,0
2018-11-04 21:00:00;0,0
2018-11-04 22:00:00;0,0
2018-11-04 23:00:00;0,0
