Zeit;Verbrauch
2018-11-25 00:00:00;0,0
2018-11-25 01:00:00;0,0
2018-11-25 02:00:00;0,0
2018-11-25 03:00:00;0,0
2018-11-25 04:00:00;0,0
2018-11-25 05:00:00;0,0
2018-11-25 06:00:00;0,0
2018-11-25 07:00:00;0,0
2018-11-25 08:00:00;0,0
2018-11-25 09:00:00;0,364
2018-11-25 10:00:00;0,403
2018-11-25 11:00:00;0,39
2018-11-25 12:00:00;0,333
2018-11-25 13:00:00;0,296
2018-11-25 14:00:00;0,307
2018-11-25 15:00:00;0,344
2018-11-25 16:00:00;0,348
2018-11-25 17:00:00;0,314
2018-11-25 18:00:00;0,23
2018-11-25 19:00:00;0,0
2018-11-25 20:00:00;0,0
2018-11-25 21:00:00;0,0
2018-11-25 22:00:00;0,0
2018-11-25 23:00:00;0,0
