Zeit;Verbrauch
2016-05-18 00:00:00;0,0
2016-05-18 01:00:00;0,0
2016-05-18 02:00:00;0,0
2016-05-18 03:00:00;0,0
2016-05-18 04:00:00;0,0
2016-05-18 05:00:00;0,0
2016-05-18 06:00:00;0,0
2016-05-18 07:00:00;0,0
2016-05-18 08:00:00;0,0
2016-05-18 09:00:00;2,322
2016-05-18 10:00:00;2,575
2016-05-18 11:00:00;2,49
2016-05-18 12:00:00;2,128
2016-05-18 13:00:00;1,892
2016-05-18 14:00:00;1,961
2016-05-18 15:00:00;2,196
2016-05-18 16:00:00;2,219
2016-05-18 17:00:00;2,001
2016-05-18 18:00:00;1,468
2016-05-18 19:00:00;0,0
2016-05-18 20:00:00;0,0
2016-05-18 21:00:00;0,0
2016-05-18 22:00:00;0,0
2016-05-18 23:00:00;0,0
