Zeit;Verbrauch
2018-05-18 00:00:00;0,0
2018-05-18 01:00:00;0,0
2018-05-18 02:00:00;0,0
2018-05-18 03:00:00;0,0
2018-05-18 04:00:00;0,0
2018-05-18 05:00:00;0,0
2018-05-18 06:00:00;0,0
2018-05-18 07:00:00;0,0
2018-05-18 08:00:00;0,0
2018-05-18 09:00:00;2,748
2018-05-18 10:00:00;3,047
2018-05-18 11:00:00;2,946
2018-05-18 12:00:00;2,519
2018-05-18 13:00:00;2,239
2018-05-18 14:00:00;2,321
2018-05-18 15:00:00;2,599
2018-05-18 16:00:00;2,626
2018-05-18 17:00:00;2,368
2018-05-18 18:00:00;1,737
2018-05-18 19:00:00;0,0
2018-05-18 20:00:00;0,0
2018-05-18 21:00:00;0,0
2018-05-18 22:00:00;0,0
2018-05-18 23:00:00;0,0
