Zeit;Verbrauch
2014-05-07 00:00:00;0,0
2014-05-07 01:00:00;0,0
2014-05-07 02:00:00;0,0
2014-05-07 03:00:00;0,0
2014-05-07 04:00:00;0,0
2014-05-07 05:00:00;0,0
2014-05-07 06:00:00;0,0
2014-05-07 07:00:00;0,0
2014-05-07 08:00:00;0,0
2014-05-07 09:00:00;0,625
2014-05-07 10:00:00;0,693
2014-05-07 11:00:00;0,67
2014-05-07 12:00:00;0,573
2014-05-07 13:00:00;0,509
2014-05-07 14:00:00;0,528
2014-05-07 15:00:00;0,591
2014-05-07 16:00:00;0,597
2014-05-07 17:00:00;0,539
2014-05-07 18:00:00;0,395
2014-05-07 19:00:00;0,0
2014-05-07 20:00:00;0,0
2014-05-07 21:00:00;0,0
2014-05-07 22:00:00;0,0
2014-05-07 23:00:00;0,0
