Zeit;Verbrauch
2014-05-06 00:00:00;0,0
2014-05-06 01:00:00;0,0
2014-05-06 02:00:00;0,0
2014-05-06 03:00:00;0,0
2014-05-06 04:00:00;0,0
2014-05-06 05:00:00;0,0
2014-05-06 06:00:00;0,0
2014-05-06 07:00:00;0,0
2014-05-06 08:00:00;0,0
2014-05-06 09:00:00;2,153
2014-05-06 10:00:00;2,387
2014-05-06 11:00:00;2,308
2014-05-06 12:00:00;1,973
2014-05-06 13:00:00;1,754
2014-05-06 14:00:00;1,818
2014-05-06 15:00:00;2,036
2014-05-06 16:00:00;2,057
2014-05-06 17:00:00;1,855
2014-05-06 18:00:00;1,361
2014-05-06 19:00:00;0,0
2014-05-06 20:00:00;0,0
2014-05-06 21:00:00;0,0
2014-05-06 22:00:00;0,0
2014-05-06 23:00:00;0,0
