Zeit;Verbrauch
2021-06-02 00:00:00;0,0
2021-06-02 01:00:00;0,0
2021-06-02 02:00:00;0,0
2021-06-02 03:00:00;0,0
2021-06-02 04:00:00;0,0
2021-06-02 05:00:00;0,0
2021-06-02 06:00:00;0,0
2021-06-02 07:00:00;0,0
2021-06-02 08:00:00;0,0
2021-06-02 09:00:00;2,522
2021-06-02 10:00:00;2,796
2021-06-02 11:00:00;2,704
2021-06-02 12:00:00;2,311
2021-06-02 13:00:00;2,055
2021-06-02 14:00:00;2,13
2021-06-02 15:00:00;2,385
2021-06-02 16:00:00;2,41
2021-06-02 17:00:00;2,173
2021-06-02 18:00:00;1,594
2021-06-02 19:00:00;0,0
2021-06-02 20:00:00;0,0
2021-06-02 21:00:00;0,0
2021-06-02 22:00:00;0,0
2021-06-02 23:00:00;0,0
