Zeit;Verbrauch
2015-03-13 00:00:00;0,0
2015-03-13 01:00:00;0,0
2015-03-13 02:00:00;0,0
2015-03-13 03:00:00;0,0
2015-03-13 04:00:00;0,0
2015-03-13 05:00:00;0,0
2015-03-13 06:00:00;0,0
2015-03-13 07:00:00;0,0
2015-03-13 08:00:00;0,0
2015-03-13 09:00:00;1,784
2015-03-13 10:00:00;1,978
2015-03-13 11:00:00;1,913
2015-03-13 12:00:00;1,635
2015-03-13 13:00:00;1,454
2015-03-13 14:00:00;1,507
2015-03-13 15:00:00;1,687
2015-03-13 16:00:00;1,705
2015-03-13 17:00:00;1,538
2015-03-13 18:00:00;1,128
2015-03-13 19:00:00;0,0
2015-03-13 20:00:00;0,0
2015-03-13 21:00:00;0,0
2015-03-13 22:00:00;0,0
2015-03-13 23:00:00;0,0
