Zeit;Verbrauch
2024-10-03 00:00:00;0,0
2024-10-03 01:00:00;0,0
2024-10-03 02:00:00;0,0
2024-10-03 03:00:00;0,0
2024-10-03 04:00:00;0,0
2024-10-03 05:00:00;0,0
2024-10-03 06:00:00;0
2024-10-03 07:00:00;0,22
2024-10-03 08:00:00;0,71
2024-10-03 09:00:00;1,32
2024-10-03 10:00:00;0,93
2024-10-03 11:00:00;0,69
2024-10-03 12:00:00;0,99
2024-10-03 13:00:00;1,12
2024-10-03 14:00:00;0,46
2024-10-03 15:00:00;0
2024-10-03 16:00:00;0
2024-10-03 17:00:00;7,152
2024-10-03 18:00:00;0,0
2024-10-03 19:00:00;0,0
2024-10-03 20:00:00;0,0
2024-10-03 21:00:00;0,0
2024-10-03 22:00:00;0,0
2024-10-03 23:00:00;0,0
