Zeit;Verbrauch
2024-05-26 00:00:00;0,0
2024-05-26 01:00:00;0,0
2024-05-26 02:00:00;0,0
2024-05-26 03:00:00;0,0
2024-05-26 04:00:00;0
2024-05-26 05:00:00;0,082
2024-05-26 06:00:00;0,07
2024-05-26 07:00:00;1,346
2024-05-26 08:00:00;1,703
2024-05-26 09:00:00;0
2024-05-26 10:00:00;6,978
2024-05-26 11:00:00;0
2024-05-26 12:00:00;13,098
2024-05-26 13:00:00;2,95
2024-05-26 14:00:00;0
2024-05-26 15:00:00;0
2024-05-26 16:00:00;23,345
2024-05-26 17:00:00;0
2024-05-26 18:00:00;0
2024-05-26 19:00:00;25,662
2024-05-26 20:00:00;0,0
2024-05-26 21:00:00;0,0
2024-05-26 22:00:00;0,0
2024-05-26 23:00:00;0,0
