Zeit;Verbrauch
2017-11-19 00:00:00;0,0
2017-11-19 01:00:00;0,0
2017-11-19 02:00:00;0,0
2017-11-19 03:00:00;0,0
2017-11-19 04:00:00;0,0
2017-11-19 05:00:00;0,0
2017-11-19 06:00:00;0,0
2017-11-19 07:00:00;0,0
2017-11-19 08:00:00;0,0
2017-11-19 09:00:00;0,293
2017-11-19 10:00:00;0,325
2017-11-19 11:00:00;0,314
2017-11-19 12:00:00;0,268
2017-11-19 13:00:00;0,239
2017-11-19 14:00:00;0,247
2017-11-19 15:00:00;0,277
2017-11-19 16:00:00;0,28
2017-11-19 17:00:00;0,252
2017-11-19 18:00:00;0,185
2017-11-19 19:00:00;0,0
2017-11-19 20:00:00;0,0
2017-11-19 21:00:00;0,0
2017-11-19 22:00:00;0,0
2017-11-19 23:00:00;0,0
