Zeit;Verbrauch
2021-04-27 00:00:00;0,0
2021-04-27 01:00:00;0,0
2021-04-27 02:00:00;0,0
2021-04-27 03:00:00;0,0
2021-04-27 04:00:00;0,0
2021-04-27 05:00:00;0,0
2021-04-27 06:00:00;0,0
2021-04-27 07:00:00;0,0
2021-04-27 08:00:00;0,0
2021-04-27 09:00:00;2,167
2021-04-27 10:00:00;2,403
2021-04-27 11:00:00;2,323
2021-04-27 12:00:00;1,986
2021-04-27 13:00:00;1,765
2021-04-27 14:00:00;1,83
2021-04-27 15:00:00;2,049
2021-04-27 16:00:00;2,071
2021-04-27 17:00:00;1,867
2021-04-27 18:00:00;1,37
2021-04-27 19:00:00;0,0
2021-04-27 20:00:00;0,0
2021-04-27 21:00:00;0,0
2021-04-27 22:00:00;0,0
2021-04-27 23:00:00;0,0
