Zeit;Verbrauch
2018-03-04 00:00:00;0,0
2018-03-04 01:00:00;0,0
2018-03-04 02:00:00;0,0
2018-03-04 03:00:00;0,0
2018-03-04 04:00:00;0,0
2018-03-04 05:00:00;0,0
2018-03-04 06:00:00;0,0
2018-03-04 07:00:00;0,0
2018-03-04 08:00:00;0,0
2018-03-04 09:00:00;1,513
2018-03-04 10:00:00;1,678
2018-03-04 11:00:00;1,623
2018-03-04 12:00:00;1,387
2018-03-04 13:00:00;1,233
2018-03-04 14:00:00;1,278
2018-03-04 15:00:00;1,431
2018-03-04 16:00:00;1,446
2018-03-04 17:00:00;1,304
2018-03-04 18:00:00;0,957
2018-03-04 19:00:00;0,0
2018-03-04 20:00:00;0,0
2018-03-04 21:00:00;0,0
2018-03-04 22:00:00;0,0
2018-03-04 23:00:00;0,0
