Zeit;Verbrauch
2017-08-25 00:00:00;0,0
2017-08-25 01:00:00;0,0
2017-08-25 02:00:00;0,0
2017-08-25 03:00:00;0,0
2017-08-25 04:00:00;0,0
2017-08-25 05:00:00;0,0
2017-08-25 06:00:00;0,0
2017-08-25 07:00:00;0,0
2017-08-25 08:00:00;0,0
2017-08-25 09:00:00;1,918
2017-08-25 10:00:00;2,126
2017-08-25 11:00:00;2,056
2017-08-25 12:00:00;1,757
2017-08-25 13:00:00;1,562
2017-08-25 14:00:00;1,619
2017-08-25 15:00:00;1,813
2017-08-25 16:00:00;1,833
2017-08-25 17:00:00;1,653
2017-08-25 18:00:00;1,212
2017-08-25 19:00:00;0,0
2017-08-25 20:00:00;0,0
2017-08-25 21:00:00;0,0
2017-08-25 22:00:00;0,0
2017-08-25 23:00:00;0,0
