Zeit;Verbrauch
2021-05-26 00:00:00;0,0
2021-05-26 01:00:00;0,0
2021-05-26 02:00:00;0,0
2021-05-26 03:00:00;0,0
2021-05-26 04:00:00;0,0
2021-05-26 05:00:00;0,0
2021-05-26 06:00:00;0,0
2021-05-26 07:00:00;0,0
2021-05-26 08:00:00;0,0
2021-05-26 09:00:00;1,059
2021-05-26 10:00:00;1,174
2021-05-26 11:00:00;1,135
2021-05-26 12:00:00;0,97
2021-05-26 13:00:00;0,863
2021-05-26 14:00:00;0,894
2021-05-26 15:00:00;1,001
2021-05-26 16:00:00;1,012
2021-05-26 17:00:00;0,913
2021-05-26 18:00:00;0,669
2021-05-26 19:00:00;0,0
2021-05-26 20:00:00;0,0
2021-05-26 21:00:00;0,0
2021-05-26 22:00:00;0,0
2021-05-26 23:00:00;0,0
