Zeit;Verbrauch
2014-01-06 00:00:00;0,0
2014-01-06 01:00:00;0,0
2014-01-06 02:00:00;0,0
2014-01-06 03:00:00;0,0
2014-01-06 04:00:00;0,0
2014-01-06 05:00:00;0,0
2014-01-06 06:00:00;0,0
2014-01-06 07:00:00;0,0
2014-01-06 08:00:00;0,0
2014-01-06 09:00:00;0,673
2014-01-06 10:00:00;0,746
2014-01-06 11:00:00;0,722
2014-01-06 12:00:00;0,617
2014-01-06 13:00:00;0,548
2014-01-06 14:00:00;0,568
2014-01-06 15:00:00;0,636
2014-01-06 16:00:00;0,643
2014-01-06 17:00:00;0,58
2014-01-06 18:00:00;0,425
2014-01-06 19:00:00;0,0
2014-01-06 20:00:00;0,0
2014-01-06 21:00:00;0,0
2014-01-06 22:00:00;0,0
2014-01-06 23:00:00;0,0
