Zeit;Verbrauch
2014-01-18 00:00:00;0,0
2014-01-18 01:00:00;0,0
2014-01-18 02:00:00;0,0
2014-01-18 03:00:00;0,0
2014-01-18 04:00:00;0,0
2014-01-18 05:00:00;0,0
2014-01-18 06:00:00;0,0
2014-01-18 07:00:00;0,0
2014-01-18 08:00:00;0,0
2014-01-18 09:00:00;0,191
2014-01-18 10:00:00;0,212
2014-01-18 11:00:00;0,205
2014-01-18 12:00:00;0,175
2014-01-18 13:00:00;0,156
2014-01-18 14:00:00;0,161
2014-01-18 15:00:00;0,181
2014-01-18 16:00:00;0,183
2014-01-18 17:00:00;0,165
2014-01-18 18:00:00;0,121
2014-01-18 19:00:00;0,0
2014-01-18 20:00:00;0,0
2014-01-18 21:00:00;0,0
2014-01-18 22:00:00;0,0
2014-01-18 23:00:00;0,0
