Zeit;Verbrauch
2016-09-07 00:00:00;0,0
2016-09-07 01:00:00;0,0
2016-09-07 02:00:00;0,0
2016-09-07 03:00:00;0,0
2016-09-07 04:00:00;0,0
2016-09-07 05:00:00;0,0
2016-09-07 06:00:00;0,0
2016-09-07 07:00:00;0,0
2016-09-07 08:00:00;0,0
2016-09-07 09:00:00;1,829
2016-09-07 10:00:00;2,028
2016-09-07 11:00:00;1,961
2016-09-07 12:00:00;1,676
2016-09-07 13:00:00;1,49
2016-09-07 14:00:00;1,545
2016-09-07 15:00:00;1,73
2016-09-07 16:00:00;1,748
2016-09-07 17:00:00;1,576
2016-09-07 18:00:00;1,156
2016-09-07 19:00:00;0,0
2016-09-07 20:00:00;0,0
2016-09-07 21:00:00;0,0
2016-09-07 22:00:00;0,0
2016-09-07 23:00:00;0,0
