Zeit;Verbrauch
2018-02-22 00:00:00;0,0
2018-02-22 01:00:00;0,0
2018-02-22 02:00:00;0,0
2018-02-22 03:00:00;0,0
2018-02-22 04:00:00;0,0
2018-02-22 05:00:00;0,0
2018-02-22 06:00:00;0,0
2018-02-22 07:00:00;0,0
2018-02-22 08:00:00;0,0
2018-02-22 09:00:00;0,605
2018-02-22 10:00:00;0,671
2018-02-22 11:00:00;0,649
2018-02-22 12:00:00;0,555
2018-02-22 13:00:00;0,493
2018-02-22 14:00:00;0,511
2018-02-22 15:00:00;0,572
2018-02-22 16:00:00;0,578
2018-02-22 17:00:00;0,522
2018-02-22 18:00:00;0,383
2018-02-22 19:00:00;0,0
2018-02-22 20:00:00;0,0
2018-02-22 21:00:00;0,0
2018-02-22 22:00:00;0,0
2018-02-22 23:00:00;0,0
