Zeit;Verbrauch
2017-03-25 00:00:00;0,0
2017-03-25 01:00:00;0,0
2017-03-25 02:00:00;0,0
2017-03-25 03:00:00;0,0
2017-03-25 04:00:00;0,0
2017-03-25 05:00:00;0,0
2017-03-25 06:00:00;0,0
2017-03-25 07:00:00;0,0
2017-03-25 08:00:00;0,0
2017-03-25 09:00:00;1,856
2017-03-25 10:00:00;2,058
2017-03-25 11:00:00;1,99
2017-03-25 12:00:00;1,701
2017-03-25 13:00:00;1,512
2017-03-25 14:00:00;1,568
2017-03-25 15:00:00;1,756
2017-03-25 16:00:00;1,774
2017-03-25 17:00:00;1,6
2017-03-25 18:00:00;1,174
2017-03-25 19:00:00;0,0
2017-03-25 20:00:00;0,0
2017-03-25 21:00:00;0,0
2017-03-25 22:00:00;0,0
2017-03-25 23:00:00;0,0
