Zeit;Verbrauch
2017-03-21 00:00:00;0,0
2017-03-21 01:00:00;0,0
2017-03-21 02:00:00;0,0
2017-03-21 03:00:00;0,0
2017-03-21 04:00:00;0,0
2017-03-21 05:00:00;0,0
2017-03-21 06:00:00;0,0
2017-03-21 07:00:00;0,0
2017-03-21 08:00:00;0,0
2017-03-21 09:00:00;1,087
2017-03-21 10:00:00;1,205
2017-03-21 11:00:00;1,166
2017-03-21 12:00:00;0,996
2017-03-21 13:00:00;0,886
2017-03-21 14:00:00;0,918
2017-03-21 15:00:00;1,028
2017-03-21 16:00:00;1,039
2017-03-21 17:00:00;0,937
2017-03-21 18:00:00;0,687
2017-03-21 19:00:00;0,0
2017-03-21 20:00:00;0,0
2017-03-21 21:00:00;0,0
2017-03-21 22:00:00;0,0
2017-03-21 23:00:00;0,0
