Zeit;Verbrauch
2014-03-13 00:00:00;0,0
2014-03-13 01:00:00;0,0
2014-03-13 02:00:00;0,0
2014-03-13 03:00:00;0,0
2014-03-13 04:00:00;0,0
2014-03-13 05:00:00;0,0
2014-03-13 06:00:00;0,0
2014-03-13 07:00:00;0,0
2014-03-13 08:00:00;0,0
2014-03-13 09:00:00;1,76
2014-03-13 10:00:00;1,952
2014-03-13 11:00:00;1,887
2014-03-13 12:00:00;1,613
2014-03-13 13:00:00;1,434
2014-03-13 14:00:00;1,487
2014-03-13 15:00:00;1,665
2014-03-13 16:00:00;1,682
2014-03-13 17:00:00;1,517
2014-03-13 18:00:00;1,113
2014-03-13 19:00:00;0,0
2014-03-13 20:00:00;0,0
2014-03-13 21:00:00;0,0
2014-03-13 22:00:00;0,0
2014-03-13 23:00:00;0,0
