Zeit;Verbrauch
2021-07-26 00:00:00;0,0
2021-07-26 01:00:00;0,0
2021-07-26 02:00:00;0,0
2021-07-26 03:00:00;0,0
2021-07-26 04:00:00;0,0
2021-07-26 05:00:00;0,0
2021-07-26 06:00:00;0,0
2021-07-26 07:00:00;0,0
2021-07-26 08:00:00;0,0
2021-07-26 09:00:00;1,955
2021-07-26 10:00:00;2,167
2021-07-26 11:00:00;2,096
2021-07-26 12:00:00;1,792
2021-07-26 13:00:00;1,593
2021-07-26 14:00:00;1,651
2021-07-26 15:00:00;1,848
2021-07-26 16:00:00;1,868
2021-07-26 17:00:00;1,685
2021-07-26 18:00:00;1,236
2021-07-26 19:00:00;0,0
2021-07-26 20:00:00;0,0
2021-07-26 21:00:00;0,0
2021-07-26 22:00:00;0,0
2021-07-26 23:00:00;0,0
