Zeit;Verbrauch
2025-09-09 00:00:00;0,0
2025-09-09 01:00:00;0,0
2025-09-09 02:00:00;0,0
2025-09-09 03:00:00;0,0
2025-09-09 04:00:00;0,0
2025-09-09 05:00:00;0
2025-09-09 06:00:00;0
2025-09-09 07:00:00;0,07
2025-09-09 08:00:00;0,16
2025-09-09 09:00:00;0,32
2025-09-09 10:00:00;0,45
2025-09-09 11:00:00;0,48
2025-09-09 12:00:00;0,68
2025-09-09 13:00:00;0,71
2025-09-09 14:00:00;0,89
2025-09-09 15:00:00;1,22
2025-09-09 16:00:00;0,93
2025-09-09 17:00:00;0,13
2025-09-09 18:00:00;0,04
2025-09-09 19:00:00;0,0
2025-09-09 20:00:00;0,0
2025-09-09 21:00:00;0,0
2025-09-09 22:00:00;0,0
2025-09-09 23:00:00;0,0
