Zeit;Verbrauch
2013-10-22 00:00:00;0,0
2013-10-22 01:00:00;0,0
2013-10-22 02:00:00;0,0
2013-10-22 03:00:00;0,0
2013-10-22 04:00:00;0,0
2013-10-22 05:00:00;0,0
2013-10-22 06:00:00;0,0
2013-10-22 07:00:00;0,0
2013-10-22 08:00:00;0,0
2013-10-22 09:00:00;1,202
2013-10-22 10:00:00;1,333
2013-10-22 11:00:00;1,289
2013-10-22 12:00:00;1,102
2013-10-22 13:00:00;0,979
2013-10-22 14:00:00;1,015
2013-10-22 15:00:00;1,137
2013-10-22 16:00:00;1,149
2013-10-22 17:00:00;1,036
2013-10-22 18:00:00;0,76
2013-10-22 19:00:00;0,0
2013-10-22 20:00:00;0,0
2013-10-22 21:00:00;0,0
2013-10-22 22:00:00;0,0
2013-10-22 23:00:00;0,0
