Zeit;Verbrauch
2020-08-23 00:00:00;0,0
2020-08-23 01:00:00;0,0
2020-08-23 02:00:00;0,0
2020-08-23 03:00:00;0,0
2020-08-23 04:00:00;0,0
2020-08-23 05:00:00;0,0
2020-08-23 06:00:00;0,0
2020-08-23 07:00:00;0,0
2020-08-23 08:00:00;0,0
2020-08-23 09:00:00;1,072
2020-08-23 10:00:00;1,189
2020-08-23 11:00:00;1,149
2020-08-23 12:00:00;0,982
2020-08-23 13:00:00;0,873
2020-08-23 14:00:00;0,905
2020-08-23 15:00:00;1,014
2020-08-23 16:00:00;1,024
2020-08-23 17:00:00;0,924
2020-08-23 18:00:00;0,678
2020-08-23 19:00:00;0,0
2020-08-23 20:00:00;0,0
2020-08-23 21:00:00;0,0
2020-08-23 22:00:00;0,0
2020-08-23 23:00:00;0,0
