Zeit;Verbrauch
2016-03-18 00:00:00;0,0
2016-03-18 01:00:00;0,0
2016-03-18 02:00:00;0,0
2016-03-18 03:00:00;0,0
2016-03-18 04:00:00;0,0
2016-03-18 05:00:00;0,0
2016-03-18 06:00:00;0,0
2016-03-18 07:00:00;0,0
2016-03-18 08:00:00;0,0
2016-03-18 09:00:00;1,737
2016-03-18 10:00:00;1,926
2016-03-18 11:00:00;1,863
2016-03-18 12:00:00;1,592
2016-03-18 13:00:00;1,415
2016-03-18 14:00:00;1,467
2016-03-18 15:00:00;1,643
2016-03-18 16:00:00;1,66
2016-03-18 17:00:00;1,497
2016-03-18 18:00:00;1,098
2016-03-18 19:00:00;0,0
2016-03-18 20:00:00;0,0
2016-03-18 21:00:00;0,0
2016-03-18 22:00:00;0,0
2016-03-18 23:00:00;0,0
