Zeit;Verbrauch
2025-12-21 00:00:00;0,0
2025-12-21 01:00:00;0,0
2025-12-21 02:00:00;0,0
2025-12-21 03:00:00;0,0
2025-12-21 04:00:00;0,0
2025-12-21 05:00:00;0,0
2025-12-21 06:00:00;0,0
2025-12-21 07:00:00;0
2025-12-21 08:00:00;0
2025-12-21 09:00:00;0,07
2025-12-21 10:00:00;0,2
2025-12-21 11:00:00;0,31
2025-12-21 12:00:00;0,22
2025-12-21 13:00:00;0,22
2025-12-21 14:00:00;0,16
2025-12-21 15:00:00;0,05
2025-12-21 16:00:00;0,0
2025-12-21 17:00:00;0,0
2025-12-21 18:00:00;0,0
2025-12-21 19:00:00;0,0
2025-12-21 20:00:00;0,0
2025-12-21 21:00:00;0,0
2025-12-21 22:00:00;0,0
2025-12-21 23:00:00;0,0
