Zeit;Verbrauch
2018-12-14 00:00:00;0,0
2018-12-14 01:00:00;0,0
2018-12-14 02:00:00;0,0
2018-12-14 03:00:00;0,0
2018-12-14 04:00:00;0,0
2018-12-14 05:00:00;0,0
2018-12-14 06:00:00;0,0
2018-12-14 07:00:00;0,0
2018-12-14 08:00:00;0,0
2018-12-14 09:00:00;0,309
2018-12-14 10:00:00;0,343
2018-12-14 11:00:00;0,332
2018-12-14 12:00:00;0,283
2018-12-14 13:00:00;0,252
2018-12-14 14:00:00;0,261
2018-12-14 15:00:00;0,292
2018-12-14 16:00:00;0,296
2018-12-14 17:00:00;0,266
2018-12-14 18:00:00;0,195
2018-12-14 19:00:00;0,0
2018-12-14 20:00:00;0,0
2018-12-14 21:00:00;0,0
2018-12-14 22:00:00;0,0
2018-12-14 23:00:00;0,0
