Zeit;Verbrauch
2023-07-27 00:00:00;0,0
2023-07-27 01:00:00;0,0
2023-07-27 02:00:00;0,0
2023-07-27 03:00:00;0,0
2023-07-27 04:00:00;0
2023-07-27 05:00:00;0,049
2023-07-27 06:00:00;0,26
2023-07-27 07:00:00;0,59
2023-07-27 08:00:00;0,61
2023-07-27 09:00:00;0,76
2023-07-27 10:00:00;1,68
2023-07-27 11:00:00;2,39
2023-07-27 12:00:00;2,0
2023-07-27 13:00:00;0,87
2023-07-27 14:00:00;0,93
2023-07-27 15:00:00;1,66
2023-07-27 16:00:00;1,11
2023-07-27 17:00:00;0,63
2023-07-27 18:00:00;0,33
2023-07-27 19:00:00;0,07
2023-07-27 20:00:00;0,0
2023-07-27 21:00:00;0,0
2023-07-27 22:00:00;0,0
2023-07-27 23:00:00;0,0
